Scaffold	GeneID	BioType
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnad-guc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnad-guc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnad-guc	tRNA
NC_031986.2	LOC109196985	protein_coding
NC_031986.2	LOC106097707	protein_coding
NC_031986.2	trnad-guc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnae-cuc	tRNA
NC_031986.2	trnag-gcc	tRNA
NC_031986.2	LOC106098338	lncRNA
NC_031986.2	LOC100701007	protein_coding
NC_031986.2	ccdc122	protein_coding
NC_031986.2	LOC100694416	protein_coding
NC_031986.2	LOC109197108	lncRNA
NC_031986.2	wbp4	protein_coding
NC_031986.2	LOC100693874	protein_coding
NC_031986.2	trnae-uuc	tRNA
NC_031986.2	LOC109196995	protein_coding
NC_031986.2	LOC100693614	protein_coding
NC_031986.2	LOC112843762	lncRNA
NC_031986.2	LOC112843759	protein_coding
NC_031986.2	LOC109196825	protein_coding
NC_031986.2	LOC100703482	protein_coding
NC_031986.2	LOC112843913	protein_coding
NC_031986.2	LOC112843760	protein_coding
NC_031986.2	LOC102080178	protein_coding
NC_031986.2	LOC100702942	protein_coding
NC_031986.2	LOC100702675	protein_coding
NC_031986.2	LOC112843914	protein_coding
NC_031986.2	LOC100705277	protein_coding
NC_031986.2	LOC106096923	protein_coding
NC_031986.2	LOC106096924	protein_coding
NC_031986.2	LOC100705808	protein_coding
NC_031986.2	LOC112843761	lncRNA
NC_031986.2	LOC109197349	lncRNA
NC_031986.2	LOC112843915	protein_coding
NC_031986.2	LOC109200954	protein_coding
NC_031986.2	LOC112844015	rRNA
NC_031986.2	LOC112844016	rRNA
NC_031986.2	LOC112844017	rRNA
NC_031986.2	LOC112844019	rRNA
NC_031986.2	LOC112843985	pseudogene
NC_031986.2	jagn1	protein_coding
NC_031986.2	LOC100693347	protein_coding
NC_031986.2	LOC100700471	protein_coding
NC_031986.2	LOC100693076	protein_coding
NC_031986.2	ect2l	protein_coding
NC_031986.2	ccdc28a	protein_coding
NC_031986.2	LOC109196801	protein_coding
NC_031986.2	LOC100692532	protein_coding
NC_031986.2	LOC100692262	protein_coding
NC_031986.2	LOC100699477	protein_coding
NC_031986.2	LOC112841652	protein_coding
NC_031986.2	LOC112843841	lncRNA
NC_031986.2	obsl1	protein_coding
NC_031986.2	LOC100699205	protein_coding
NC_031986.2	LOC102082844	protein_coding
NC_031986.2	LOC112841745	protein_coding
NC_031986.2	LOC100690921	protein_coding
NC_031986.2	als2	protein_coding
NC_031986.2	mpp4	protein_coding
NC_031986.2	LOC100690111	protein_coding
NC_031986.2	LOC100698939	protein_coding
NC_031986.2	abi2	protein_coding
NC_031986.2	LOC102081801	protein_coding
NC_031986.2	LOC100689846	protein_coding
NC_031986.2	LOC102081560	lncRNA
NC_031986.2	LOC100712466	protein_coding
NC_031986.2	LOC112843891	lncRNA
NC_031986.2	LOC102078748	misc_RNA
NC_031986.2	LOC100712198	protein_coding
NC_031986.2	trnai-aau	tRNA
NC_031986.2	LOC100711929	protein_coding
NC_031986.2	LOC100711658	protein_coding
NC_031986.2	LOC102081299	protein_coding
NC_031986.2	LOC100711089	protein_coding
NC_031986.2	LOC112843717	lncRNA
NC_031986.2	LOC100711385	protein_coding
NC_031986.2	LOC112841706	pseudogene
NC_031986.2	LOC100711116	protein_coding
NC_031986.2	LOC100710853	protein_coding
NC_031986.2	LOC100698054	protein_coding
NC_031986.2	LOC102080851	protein_coding
NC_031986.2	LOC109197001	protein_coding
NC_031986.2	LOC112843806	lncRNA
NC_031986.2	LOC100710583	protein_coding
NC_031986.2	LOC100710319	protein_coding
NC_031986.2	mbd5	protein_coding
NC_031986.2	orc4	protein_coding
NC_031986.2	LOC100709514	protein_coding
NC_031986.2	LOC112843956	protein_coding
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC112843955	lncRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC112843947	lncRNA
NC_031986.2	LOC112843720	lncRNA
NC_031986.2	LOC112843951	lncRNA
NC_031986.2	LOC109196872	lncRNA
NC_031986.2	LOC106098341	lncRNA
NC_031986.2	zeb2	protein_coding
NC_031986.2	LOC102079490	lncRNA
NC_031986.2	LOC102079276	lncRNA
NC_031986.2	LOC102079337	lncRNA
NC_031986.2	kynu	protein_coding
NC_031986.2	LOC109197057	protein_coding
NC_031986.2	LOC109197056	lncRNA
NC_031986.2	LOC102078278	protein_coding
NC_031986.2	LOC100708977	protein_coding
NC_031986.2	LOC100708708	protein_coding
NC_031986.2	aox1	protein_coding
NC_031986.2	LOC102079026	lncRNA
NC_031986.2	LOC100697154	protein_coding
NC_031986.2	LOC100708166	protein_coding
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	LOC112843727	lncRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	LOC100707896	protein_coding
NC_031986.2	LOC100696888	misc_RNA
NC_031986.2	LOC100707622	protein_coding
NC_031986.2	LOC100696622	protein_coding
NC_031986.2	LOC106097627	protein_coding
NC_031986.2	LOC102078236	protein_coding
NC_031986.2	mfsd6	protein_coding
NC_031986.2	LOC112843793	lncRNA
NC_031986.2	nab1	protein_coding
NC_031986.2	LOC106098340	lncRNA
NC_031986.2	LOC100706550	protein_coding
NC_031986.2	stat1	protein_coding
NC_031986.2	LOC100706282	protein_coding
NC_031986.2	LOC100706021	protein_coding
NC_031986.2	LOC109197058	lncRNA
NC_031986.2	LOC100696093	protein_coding
NC_031986.2	LOC100705760	protein_coding
NC_031986.2	LOC102076489	protein_coding
NC_031986.2	sumo1	protein_coding
NC_031986.2	map3k2	protein_coding
NC_031986.2	LOC100705229	protein_coding
NC_031986.2	LOC100695566	protein_coding
NC_031986.2	LOC109197091	protein_coding
NC_031986.2	LOC100695133	protein_coding
NC_031986.2	dnpep	protein_coding
NC_031986.2	ptprn	protein_coding
NC_031986.2	LOC109197038	protein_coding
NC_031986.2	LOC109197098	protein_coding
NC_031986.2	LOC109196858	protein_coding
NC_031986.2	LOC100703344	protein_coding
NC_031986.2	LOC100703074	protein_coding
NC_031986.2	nhej1	protein_coding
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	LOC100702540	protein_coding
NC_031986.2	LOC100702270	protein_coding
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC100694867	protein_coding
NC_031986.2	LOC112843860	protein_coding
NC_031986.2	LOC100694602	protein_coding
NC_031986.2	gpd2	protein_coding
NC_031986.2	LOC100702007	protein_coding
NC_031986.2	LOC109197022	lncRNA
NC_031986.2	LOC100693873	protein_coding
NC_031986.2	LOC109197021	lncRNA
NC_031986.2	LOC100701732	protein_coding
NC_031986.2	LOC100701459	protein_coding
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	eed	protein_coding
NC_031986.2	LOC100706520	protein_coding
NC_031986.2	pjvk	protein_coding
NC_031986.2	LOC100707060	protein_coding
NC_031986.2	LOC100707330	protein_coding
NC_031986.2	LOC100707592	protein_coding
NC_031986.2	LOC112843807	lncRNA
NC_031986.2	LOC100704006	protein_coding
NC_031986.2	LOC112843872	pseudogene
NC_031986.2	LOC100703738	protein_coding
NC_031986.2	LOC112843858	lncRNA
NC_031986.2	mrps9	protein_coding
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ucu	tRNA
NC_031986.2	LOC100699504	protein_coding
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnap-agg	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC109196909	lncRNA
NC_031986.2	LOC112843944	lncRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	LOC112843755	lncRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC102080490	lncRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC100703462	protein_coding
NC_031986.2	LOC100699229	protein_coding
NC_031986.2	LOC100703193	protein_coding
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC100702923	protein_coding
NC_031986.2	trnam-cau	tRNA
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	LOC100698967	protein_coding
NC_031986.2	osbpl11	protein_coding
NC_031986.2	LOC100702384	protein_coding
NC_031986.2	unc80	protein_coding
NC_031986.2	LOC100701849	protein_coding
NC_031986.2	LOC100698696	protein_coding
NC_031986.2	LOC112843880	protein_coding
NC_031986.2	LOC112843881	lncRNA
NC_031986.2	LOC112843879	protein_coding
NC_031986.2	LOC100698429	protein_coding
NC_031986.2	lancl1	protein_coding
NC_031986.2	LOC100701577	protein_coding
NC_031986.2	LOC112843718	protein_coding
NC_031986.2	LOC102078032	protein_coding
NC_031986.2	LOC100701305	protein_coding
NC_031986.2	LOC100697713	protein_coding
NC_031986.2	trnar-ccu	tRNA
NC_031986.2	trnam-cau	tRNA
NC_031986.2	LOC100697446	protein_coding
NC_031986.2	mettl21a	protein_coding
NC_031986.2	LOC100696912	protein_coding
NC_031986.2	LOC112843846	lncRNA
NC_031986.2	LOC100701033	protein_coding
NC_031986.2	LOC109197004	lncRNA
NC_031986.2	LOC109196893	protein_coding
NC_031986.2	LOC102081446	protein_coding
NC_031986.2	LOC112843886	protein_coding
NC_031986.2	LOC112843887	lncRNA
NC_031986.2	LOC109197041	lncRNA
NC_031986.2	LOC109197040	protein_coding
NC_031986.2	LOC100696646	protein_coding
NC_031986.2	igfbp2	protein_coding
NC_031986.2	stk11ip	protein_coding
NC_031986.2	LOC100700497	protein_coding
NC_031986.2	inha	protein_coding
NC_031986.2	LOC100700220	protein_coding
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnai-aau	tRNA
NC_031986.2	trnar-ucg	tRNA
NC_031986.2	LOC100691941	protein_coding
NC_031986.2	LOC109196910	protein_coding
NC_031986.2	LOC102078996	protein_coding
NC_031986.2	LOC109196764	protein_coding
NC_031986.2	LOC100705970	protein_coding
NC_031986.2	LOC100705711	protein_coding
NC_031986.2	LOC100691673	protein_coding
NC_031986.2	LOC106098982	lncRNA
NC_031986.2	dusp27	protein_coding
NC_031986.2	LOC100690871	protein_coding
NC_031986.2	LOC100705452	protein_coding
NC_031986.2	ephx2	protein_coding
NC_031986.2	LOC109196924	protein_coding
NC_031986.2	LOC112843899	lncRNA
NC_031986.2	LOC102077803	protein_coding
NC_031986.2	LOC112843905	lncRNA
NC_031986.2	LOC112843904	lncRNA
NC_031986.2	LOC112843901	lncRNA
NC_031986.2	LOC112843903	lncRNA
NC_031986.2	LOC106098971	protein_coding
NC_031986.2	LOC100690597	protein_coding
NC_031986.2	LOC106098980	lncRNA
NC_031986.2	LOC102077657	lncRNA
NC_031986.2	LOC109196925	lncRNA
NC_031986.2	LOC112843902	lncRNA
NC_031986.2	LOC100691162	protein_coding
NC_031986.2	LOC112843900	protein_coding
NC_031986.2	LOC100690327	protein_coding
NC_031986.2	LOC102077465	lncRNA
NC_031986.2	LOC112843917	protein_coding
NC_031986.2	LOC100690062	protein_coding
NC_031986.2	LOC112844000	snRNA
NC_031986.2	LOC109196935	lncRNA
NC_031986.2	LOC112843883	lncRNA
NC_031986.2	clcn4	protein_coding
NC_031986.2	LOC102076744	protein_coding
NC_031986.2	LOC112843884	lncRNA
NC_031986.2	LOC109196798	protein_coding
NC_031986.2	LOC109196933	protein_coding
NC_031986.2	LOC100711875	protein_coding
NC_031986.2	LOC109196797	protein_coding
NC_031986.2	LOC109197082	protein_coding
NC_031986.2	LOC102076944	protein_coding
NC_031986.2	LOC109197122	protein_coding
NC_031986.2	LOC106098970	protein_coding
NC_031986.2	LOC100711067	protein_coding
NC_031986.2	LOC102077130	protein_coding
NC_031986.2	LOC106098342	protein_coding
NC_031986.2	LOC112843824	lncRNA
NC_031986.2	LOC106098979	protein_coding
NC_031986.2	LOC112843821	protein_coding
NC_031986.2	LOC112843823	lncRNA
NC_031986.2	LOC100710272	protein_coding
NC_031986.2	LOC112843825	lncRNA
NC_031986.2	LOC109196796	protein_coding
NC_031986.2	LOC112843822	protein_coding
NC_031986.2	LOC106098969	protein_coding
NC_031986.2	LOC100709736	protein_coding
NC_031986.2	LOC100709465	protein_coding
NC_031986.2	LOC102076497	lncRNA
NC_031986.2	LOC100709201	protein_coding
NC_031986.2	LOC100704913	protein_coding
NC_031986.2	LOC100704643	protein_coding
NC_031986.2	LOC100708930	protein_coding
NC_031986.2	gbx2	protein_coding
NC_031986.2	LOC109196998	lncRNA
NC_031986.2	LOC109196997	protein_coding
NC_031986.2	LOC109196996	protein_coding
NC_031986.2	LOC112843769	protein_coding
NC_031986.2	LOC106098977	protein_coding
NC_031986.2	LOC112843766	protein_coding
NC_031986.2	LOC109196902	lncRNA
NC_031986.2	LOC112843771	lncRNA
NC_031986.2	LOC109196903	protein_coding
NC_031986.2	LOC102075947	lncRNA
NC_031986.2	LOC109196794	protein_coding
NC_031986.2	LOC100707312	protein_coding
NC_031986.2	LOC112843768	protein_coding
NC_031986.2	LOC106098966	protein_coding
NC_031986.2	LOC112843767	protein_coding
NC_031986.2	LOC100706502	protein_coding
NC_031986.2	LOC100706238	protein_coding
NC_031986.2	LOC102079362	protein_coding
NC_031986.2	LOC100710462	protein_coding
NC_031986.2	LOC100710998	protein_coding
NC_031986.2	LOC100700749	pseudogene
NC_031986.2	LOC109204650	protein_coding
NC_031986.2	LOC109204620	protein_coding
NC_031986.2	LOC109204621	protein_coding
NC_031986.2	LOC102076814	protein_coding
NC_031986.2	LOC102075659	protein_coding
NC_031986.2	LOC109204651	protein_coding
NC_031986.2	LOC106096857	protein_coding
NC_031986.2	LOC109204652	lncRNA
NC_031986.2	LOC102075736	protein_coding
NC_031986.2	LOC109204443	protein_coding
NC_031986.2	LOC102076626	protein_coding
NC_031986.2	LOC109204442	protein_coding
NC_031986.2	LOC112843940	lncRNA
NC_031986.2	LOC112843939	lncRNA
NC_031986.2	LOC102083150	protein_coding
NC_031986.2	LOC109204441	protein_coding
NC_031986.2	LOC100706598	protein_coding
NC_031986.2	LOC112843986	pseudogene
NC_031986.2	LOC100701502	protein_coding
NC_031986.2	LOC100701229	protein_coding
NC_031986.2	xdh	protein_coding
NC_031986.2	LOC102082398	lncRNA
NC_031986.2	LOC100705805	protein_coding
NC_031986.2	dnajc27	protein_coding
NC_031986.2	cd247	protein_coding
NC_031986.2	creg1	protein_coding
NC_031986.2	LOC100705008	protein_coding
NC_031986.2	LOC100704738	protein_coding
NC_031986.2	LOC100704470	protein_coding
NC_031986.2	LOC109204440	pseudogene
NC_031986.2	LOC109204421	protein_coding
NC_031986.2	LOC100703931	protein_coding
NC_031986.2	LOC109204439	protein_coding
NC_031986.2	LOC106096476	protein_coding
NC_031986.2	LOC106096472	pseudogene
NC_031986.2	LOC100703116	protein_coding
NC_031986.2	pcid2	protein_coding
NC_031986.2	LOC100702849	protein_coding
NC_031986.2	LOC100700418	protein_coding
NC_031986.2	LOC102081024	protein_coding
NC_031986.2	LOC100702313	protein_coding
NC_031986.2	LOC106096858	lncRNA
NC_031986.2	LOC106096852	lncRNA
NC_031986.2	LOC100702047	protein_coding
NC_031986.2	LOC109194432	protein_coding
NC_031986.2	LOC102075999	protein_coding
NC_031986.2	LOC102080470	protein_coding
NC_031986.2	LOC102080407	protein_coding
NC_031986.2	LOC102080336	lncRNA
NC_031986.2	LOC112843918	protein_coding
NC_031986.2	LOC112843942	lncRNA
NC_031986.2	LOC102077781	protein_coding
NC_031986.2	LOC109204444	lncRNA
NC_031986.2	LOC109204420	protein_coding
NC_031986.2	LOC112843941	lncRNA
NC_031986.2	LOC112843938	lncRNA
NC_031986.2	LOC100701774	protein_coding
NC_031986.2	LOC102081515	protein_coding
NC_031986.2	LOC112843937	lncRNA
NC_031986.2	LOC106096908	protein_coding
NC_031986.2	LOC100709649	protein_coding
NC_031986.2	LOC100709380	protein_coding
NC_031986.2	LOC102081256	protein_coding
NC_031986.2	LOC100708839	protein_coding
NC_031986.2	LOC106096905	protein_coding
NC_031986.2	LOC102080202	lncRNA
NC_031986.2	LOC109204371	lncRNA
NC_031986.2	LOC100708572	protein_coding
NC_031986.2	fbxo3	protein_coding
NC_031986.2	LOC102080064	protein_coding
NC_031986.2	LOC102079717	protein_coding
NC_031986.2	LOC102079602	protein_coding
NC_031986.2	sh3yl1	protein_coding
NC_031986.2	LOC112843863	lncRNA
NC_031986.2	LOC102079417	protein_coding
NC_031986.2	lg23h1orf115	protein_coding
NC_031986.2	LOC109204622	lncRNA
NC_031986.2	LOC102079174	protein_coding
NC_031986.2	lipt1	protein_coding
NC_031986.2	eif5b	protein_coding
NC_031986.2	LOC100706968	protein_coding
NC_031986.2	LOC100706698	protein_coding
NC_031986.2	iqcb1	protein_coding
NC_031986.2	LOC100706430	protein_coding
NC_031986.2	pomc	protein_coding
NC_031986.2	LOC100706171	protein_coding
NC_031986.2	LOC102080998	protein_coding
NC_031986.2	LOC112843957	protein_coding
NC_031986.2	LOC102080901	protein_coding
NC_031986.2	LOC109204586	lncRNA
NC_031986.2	LOC109204585	protein_coding
NC_031986.2	LOC109204633	protein_coding
NC_031986.2	LOC100705638	protein_coding
NC_031986.2	LOC100705372	protein_coding
NC_031986.2	LOC102077026	protein_coding
NC_031986.2	LOC109201581	lncRNA
NC_031986.2	LOC109201587	lncRNA
NC_031986.2	LOC109201575	lncRNA
NC_031986.2	LOC109201567	protein_coding
NC_031986.2	LOC109201553	protein_coding
NC_031986.2	LOC109201592	lncRNA
NC_031986.2	LOC106097410	protein_coding
NC_031986.2	LOC109201555	protein_coding
NC_031986.2	LOC109201570	V_segment
NC_031986.2	LOC109194560	protein_coding
NC_031986.2	LOC106096911	protein_coding
NC_031986.2	LOC109197027	protein_coding
NC_031986.2	LOC109197023	protein_coding
NC_031986.2	LOC109194399	protein_coding
NC_031986.2	LOC109194350	protein_coding
NC_031986.2	LOC106096914	lncRNA
NC_031986.2	LOC106096913	protein_coding
NC_031986.2	LOC112843960	lncRNA
NC_031986.2	LOC100689972	protein_coding
NC_031986.2	LOC102077077	protein_coding
NC_031986.2	LOC112843961	lncRNA
NC_031986.2	LOC100691581	protein_coding
NC_031986.2	LOC109201586	lncRNA
NC_031986.2	LOC106096910	protein_coding
NC_031986.2	LOC109194292	protein_coding
NC_031986.2	LOC112841657	protein_coding
NC_031986.2	LOC100712588	protein_coding
NC_031986.2	LOC102076390	lncRNA
NC_031986.2	LOC109201565	protein_coding
NC_031986.2	LOC109201558	protein_coding
NC_031986.2	LOC112843921	protein_coding
NC_031986.2	LOC109201564	protein_coding
NC_031986.2	LOC112843958	lncRNA
NC_031986.2	LOC109201566	protein_coding
NC_031986.2	LOC100691044	protein_coding
NC_031986.2	LOC109201568	protein_coding
NC_031986.2	LOC106096912	lncRNA
